"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.406302917E1,7.400622126E-4,1.330124331E-3,9.229795542E-4
4.407297317E1,-1.870473847E-3,2.531833481E-3,5.051919725E-4
4.408291817E1,8.268840611E-5,5.778721534E-4,9.906012565E-5
4.409286217E1,1.071064966E-3,8.117966354E-4,-2.872394398E-4
4.410280717E1,-1.522587612E-3,-2.365354449E-3,1.836074516E-4
4.411275117E1,-9.354799986E-4,-3.794635180E-3,1.418421511E-3
4.412269517E1,-1.000461169E-3,-5.325153470E-3,-1.335286885E-3
4.413264017E1,1.429456752E-3,-4.555741325E-3,-1.293961075E-3
4.414258417E1,-1.987911761E-3,-2.444387646E-3,8.112676442E-4
4.415252917E1,2.477325732E-3,2.457165858E-3,6.781725679E-4
4.416247317E1,2.961969003E-4,4.274773411E-3,1.424123999E-3
4.417241817E1,4.872453865E-3,3.566410393E-3,7.510490250E-4
4.418236217E1,1.684117597E-3,9.823453147E-4,1.517240191E-3
4.419230617E1,-1.993133686E-3,1.678136177E-4,-7.382221520E-4
4.420225117E1,-1.012291759E-3,4.494917579E-3,-1.761142281E-3
4.421219517E1,7.139991503E-4,3.276865929E-3,7.154096384E-4
4.422214017E1,-1.125179697E-3,9.279577062E-4,-1.281694742E-3
4.423208417E1,1.918671886E-3,2.256196225E-3,-1.968618250E-3
4.424202817E1,-9.775157087E-4,-2.127366839E-3,1.283548772E-4
4.425197317E1,1.017338829E-3,-2.456229413E-3,-1.436612569E-3
4.426191717E1,1.638388028E-3,5.559885409E-3,8.443850093E-4
4.427186217E1,-2.419498283E-3,4.494812340E-3,-5.141717847E-4
4.428180617E1,-1.612826716E-3,5.722796079E-3,4.722629674E-4
4.429175017E1,-5.111197475E-3,6.569817197E-3,-4.907047842E-4
4.430169517E1,-2.120733727E-3,1.060956623E-2,-3.201270243E-3
4.431163917E1,-5.493052769E-3,8.518050425E-3,-1.818854478E-3
4.432158417E1,-7.983375341E-3,7.613640279E-3,-5.233559757E-3
4.433152817E1,-7.948353887E-4,1.327870227E-2,-2.377198543E-4
4.434147217E1,-5.733667407E-3,5.286023952E-3,-4.321144894E-3
4.435141717E1,-1.991766971E-3,4.573450424E-3,-4.448513500E-4
4.436136117E1,-6.364840083E-4,2.089520218E-3,-1.928498386E-3
4.437130617E1,-9.813215584E-4,5.625794642E-3,5.673849955E-4
4.438125017E1,8.772984147E-4,1.922735758E-2,-1.162483823E-4
4.439119417E1,-4.301490728E-3,1.067978237E-2,4.605138674E-4
4.440113942E1,-5.637332331E-3,1.053970028E-2,3.561179619E-4
4.441108342E1,-5.710912868E-3,3.166193143E-2,1.993836602E-3
4.442102842E1,-6.778041832E-3,4.263655096E-2,-7.674503140E-3
4.443097242E1,-6.909303367E-3,7.554557920E-2,-1.214454044E-2
4.444091642E1,-1.204600930E-2,1.593285054E-2,-3.577077389E-2
4.445086142E1,-1.563662663E-2,1.925366186E-2,-5.161454529E-2
4.446080542E1,2.730711363E-2,5.894994363E-2,-5.183904991E-2
4.447075042E1,1.082234085E-2,4.405840486E-2,-2.721444517E-2
4.448069442E1,1.032166649E-2,4.828976933E-3,-1.053213794E-2
4.449063842E1,-1.026784535E-3,2.213083580E-2,6.986260414E-3
4.450058342E1,4.254374653E-4,7.116198540E-3,2.599501750E-3
4.451052742E1,-2.580893226E-3,-8.017411456E-3,9.971147403E-3
4.452047242E1,-8.160164580E-4,-4.011485260E-3,1.587644219E-2
4.453041642E1,-4.821801558E-4,-9.740063921E-3,2.761095576E-2
4.454036042E1,-2.414037008E-3,-9.495851584E-3,2.046276629E-2
4.455030542E1,-5.664413329E-3,-3.096647002E-2,5.617129616E-3
4.456024942E1,-8.489228785E-3,-4.399066046E-2,-2.943335101E-3
4.457019442E1,-1.061923616E-2,-4.132968187E-2,1.411841949E-3
4.458013842E1,-7.822651416E-3,-3.454767540E-2,-3.426589072E-3
4.459008242E1,-3.040452953E-3,-1.663671248E-2,-3.071291838E-3
4.460002742E1,1.151268370E-4,-7.075432222E-3,-1.061936840E-3
4.460997142E1,-1.815808937E-4,-9.898729622E-3,1.053333515E-3
4.461991642E1,-3.975634463E-4,-5.054972135E-3,5.006529391E-3
4.462986042E1,2.003479749E-4,-2.704119310E-3,3.150917822E-3
4.463980542E1,-3.773858771E-5,5.429707468E-3,2.282460919E-3
4.464974942E1,-1.846215222E-3,-1.435823506E-3,-7.273185765E-4
4.465969342E1,-1.013710629E-3,-1.819585217E-3,6.271651946E-4
4.466963842E1,-4.219285212E-3,-1.060327888E-2,1.404589042E-3
4.467958242E1,-1.779562794E-3,-1.160036772E-2,1.126555260E-3
4.468952642E1,-3.076998051E-3,-9.424496442E-3,-1.116954838E-3
4.469947142E1,-2.309208736E-3,-1.403655857E-2,-3.570791334E-3
4.470941542E1,-5.234970246E-3,-1.096545346E-2,-2.735780785E-3
4.471936042E1,-8.663204499E-4,-5.249244161E-3,-2.675327007E-3
4.472930442E1,-2.165292390E-3,-6.956902798E-3,-3.058461705E-3
4.473924942E1,-3.349017352E-4,-4.973114002E-3,-6.927757058E-4
4.474919342E1,-2.579940017E-3,-8.612697013E-3,-5.572141148E-3
4.475913742E1,-7.767777424E-3,-1.417364273E-2,-5.807298701E-3
4.476908242E1,-5.993930157E-3,-1.585462131E-2,-5.680469330E-3
4.477902642E1,-2.697315067E-4,-1.229637396E-2,4.677629098E-3
4.478897142E1,-1.789259724E-3,-6.146661006E-3,4.391387105E-3
4.479891542E1,1.358862966E-3,-4.660350271E-3,7.030046545E-3
4.480885942E1,2.389619593E-3,-7.151934318E-3,6.535780150E-3
4.481880442E1,-3.347362392E-3,-1.155733503E-2,9.802680463E-3
4.482874842E1,-2.271244768E-3,-1.523174718E-2,1.478628255E-2
4.483869342E1,5.783378147E-4,-6.944523193E-3,1.170953363E-2
4.484863742E1,-2.639033366E-3,-1.122597978E-2,8.161326870E-3
4.485858142E1,-6.150309928E-4,-8.705830202E-3,9.730726480E-3
4.486852642E1,-3.239156213E-3,-6.951942109E-3,1.107294392E-2
4.487847042E1,-1.423679292E-3,-8.412153460E-3,1.073898375E-2
4.488841542E1,-3.239156678E-3,-5.286782049E-3,1.586652361E-2
4.489835942E1,-4.143299535E-3,-9.248234332E-3,2.726085857E-2
4.490830342E1,-5.696649197E-3,-1.357581466E-2,3.202434629E-2
4.491824842E1,-4.965611733E-4,-6.740812212E-3,2.308864146E-2
4.492819242E1,-8.923071437E-4,1.109122066E-3,1.368954685E-2
4.493813742E1,-1.948783174E-3,1.202675048E-2,2.302818932E-2
4.494808142E1,-5.093389191E-4,1.176032610E-2,2.340057492E-2
4.495802542E1,-6.369891111E-3,-2.702769358E-3,2.812129632E-2
4.496797042E1,-2.298366278E-3,-1.666541211E-3,3.894778341E-2
4.497791442E1,-6.647836417E-4,-2.940863837E-3,4.172705859E-2
4.498785942E1,-1.351010520E-3,-2.630666597E-3,2.555345930E-2
4.499780342E1,-2.071661875E-3,-3.943604417E-3,2.863979712E-2
4.500774742E1,9.344024584E-4,4.633569624E-3,3.204782680E-2
4.501769242E1,-1.235541422E-3,3.089202335E-3,3.079294786E-2
4.502763642E1,1.622493379E-3,4.950281233E-3,3.495275602E-2
4.503758142E1,1.183398999E-4,1.135997754E-2,2.003452927E-2
4.504752542E1,-1.995004248E-3,1.237957925E-2,1.734376512E-2
4.505746942E1,-5.381213501E-3,-8.534491062E-3,2.249405161E-2
4.506741442E1,1.591700129E-3,5.563481245E-4,3.313634172E-2
4.507735842E1,-4.692294635E-3,-2.743308432E-3,3.070620820E-2
4.508730342E1,-2.295526676E-3,-6.001251750E-3,3.018703312E-2
4.509724742E1,-2.787145786E-4,2.596763661E-3,4.787388444E-2
4.510719142E1,-4.461995792E-3,-1.310944464E-2,4.953825101E-2
4.511713642E1,-3.281416837E-3,-3.075718647E-3,4.059349000E-2
4.512708042E1,3.456794657E-4,1.733407960E-3,3.985287994E-2
4.513702542E1,-7.411562838E-4,3.306271043E-3,1.651639864E-2
4.514696942E1,1.623104326E-4,3.449521028E-4,8.199253120E-3
4.515691342E1,4.539778456E-5,-9.552030824E-4,3.636725247E-3
4.516685842E1,-3.003186081E-3,-3.823738080E-3,2.676153788E-3
4.517680242E1,-1.813818235E-3,-2.891099080E-3,-3.505575471E-3
4.518674742E1,-1.800024882E-3,-5.900919437E-3,-5.778213963E-4
4.519669142E1,-3.270090092E-3,-1.275275368E-3,-2.611714881E-4
4.520663542E1,-1.624603290E-3,1.342357718E-3,2.006834839E-4
4.521658042E1,-3.054454457E-3,-5.483057350E-3,-6.374132354E-4
4.522652442E1,-2.992742229E-3,-8.116334677E-3,-3.054279136E-3
4.523646942E1,-4.318464082E-3,-1.337394677E-2,1.259775599E-3
4.524641342E1,-2.271440346E-3,-9.159268811E-3,-2.751650056E-3
4.525635842E1,-3.654952161E-3,-9.920399636E-3,2.127261134E-3
4.526630242E1,3.453073092E-3,-2.372712595E-3,1.379914396E-2
4.527624642E1,-2.079644240E-3,-1.721477509E-2,2.700709179E-2
4.528619142E1,-2.052343450E-3,-1.312656794E-2,2.002136968E-2
4.529613542E1,-6.978659425E-3,-1.744088903E-2,1.466282271E-2
4.530608042E1,8.971849456E-5,-1.943933591E-2,1.001128368E-2
4.531602442E1,-2.692756243E-4,-9.703617543E-3,8.818186820E-3
4.532596842E1,-5.362718366E-4,-1.409574226E-2,3.874921240E-3
4.533591342E1,-1.280093566E-4,-3.851627000E-3,9.302176535E-3
4.534585742E1,-3.201630898E-4,-7.048094645E-3,7.008036133E-3
4.535580242E1,3.365725279E-4,1.495592180E-3,6.451435853E-3
4.536574642E1,-1.547101419E-3,1.775543322E-3,1.792799681E-3
4.537569042E1,-5.667917430E-4,5.826477893E-3,4.117739387E-3
4.538563542E1,8.666040376E-4,5.912754219E-3,1.189530594E-3
4.539557942E1,-6.383485161E-4,1.895908383E-3,2.290747827E-3
4.540552442E1,2.636842430E-3,6.886376068E-3,4.521301948E-3
4.541546842E1,-3.504254855E-4,4.848791286E-3,8.938100655E-4
4.542541242E1,1.109715085E-3,2.122574020E-3,-1.572057838E-3
4.543535742E1,-2.272232901E-3,3.507950343E-3,-2.244983334E-4
4.544530142E1,-2.198992297E-5,2.832564525E-3,-2.847429598E-3
4.545524642E1,-3.980281763E-4,5.680016242E-3,-3.813358024E-3
4.546519042E1,-3.299959935E-4,2.289395081E-3,-5.897908472E-3
4.547513442E1,-8.445233107E-5,3.095267573E-3,-6.076606922E-3
4.548507942E1,5.226654466E-3,4.246315453E-3,-9.273089468E-3
4.549502342E1,1.682786038E-3,-1.014759298E-3,-1.231415290E-2
4.550496842E1,-3.576865420E-4,-2.760065719E-3,-1.156823337E-2
4.551491242E1,4.079723731E-4,-2.570448443E-3,-8.229960687E-3
4.552485642E1,-5.337299313E-3,-3.195461817E-3,-2.398324758E-2
4.553480142E1,-1.561194658E-4,1.877327333E-3,-1.119954139E-2
4.554474542E1,1.950700069E-3,6.344087422E-3,-5.236536264E-3
4.555469042E1,7.929652929E-5,6.193885114E-3,-7.467732765E-3
4.556463442E1,8.560204878E-5,4.149763845E-3,-5.619247444E-3
4.557457842E1,1.450472046E-3,9.052110836E-3,-7.906902581E-3
4.558452342E1,-3.175695427E-3,-5.900959950E-3,-6.468906067E-3
4.559446742E1,-6.521957461E-3,-7.852524519E-3,-3.211994097E-2
4.560441242E1,4.389766604E-3,1.215787372E-3,-8.019191027E-2
4.561435642E1,-6.775802467E-3,-2.633545548E-3,-1.016633809E-1
4.562430042E1,2.147999778E-2,1.291830745E-2,-1.114697158E-1
4.563424542E1,3.245600034E-3,5.804153625E-4,-1.536236051E-2
4.564418942E1,-2.996358089E-4,-5.883579608E-3,-1.025122707E-3
4.565413442E1,4.921220243E-4,-5.745685194E-4,-3.012906294E-3
4.566407842E1,2.037850209E-4,-1.137036597E-3,-2.190052066E-3
4.567402242E1,2.887398005E-4,-1.934919273E-3,-2.987402491E-3
4.568396742E1,1.684184419E-3,5.227350630E-4,-6.976942532E-3
4.569391142E1,2.092713257E-3,-3.683727933E-3,-3.461570013E-3
4.570385642E1,1.351366052E-3,-1.524871681E-3,-4.039350897E-3
4.571380042E1,2.055239631E-3,-4.622703418E-4,-4.562395625E-3
4.572374442E1,2.733984496E-3,-1.902203076E-4,-2.659614431E-3
4.573368942E1,1.377903158E-3,-2.302906243E-3,-2.503020456E-3
4.574363342E1,1.065076329E-3,-1.050828956E-3,-3.071824554E-3
4.575357842E1,1.811826602E-3,3.582006088E-3,-3.945487551E-4
4.576352242E1,2.625846537E-3,-3.628470004E-4,-9.542827029E-4
4.577346742E1,7.989180740E-4,1.036111498E-3,1.301565208E-4
4.578341142E1,-3.325826488E-3,-1.678843051E-3,9.629586712E-4
4.579335542E1,1.200372353E-4,-1.171244308E-3,-1.010710024E-3
4.580330042E1,1.173098572E-4,-6.815367378E-4,3.624465317E-4
4.581324442E1,-8.455803618E-5,-2.541221911E-3,-7.644225843E-5
4.582318942E1,-4.330603406E-4,-1.796160359E-3,-2.858291846E-4
4.583313342E1,9.619037155E-4,-1.661138143E-3,-5.074043293E-4
4.584307742E1,1.164268469E-3,-3.964742646E-3,7.779467851E-4
4.585302242E1,7.986165583E-4,-4.815943539E-4,1.107113669E-3
4.586296642E1,-9.879088029E-4,-3.043920267E-3,1.056921203E-3
4.587291142E1,1.846493455E-3,-3.042322583E-3,-2.805727767E-3
4.588285542E1,4.298454151E-4,-5.006701685E-4,-1.961120870E-4
4.589279942E1,-1.141419634E-3,3.184079425E-3,-4.214155488E-4
4.590274442E1,-6.535286084E-4,2.110292902E-3,-1.423829352E-3
4.591268842E1,-1.986440737E-3,-1.857284689E-3,9.029745124E-4
4.592263342E1,-3.104967996E-3,-1.747295959E-3,-2.456470393E-4
4.593257742E1,-1.374077983E-4,-3.343328135E-3,6.829972845E-4
4.594252142E1,-7.423935458E-4,-2.547582379E-3,1.275487710E-3
4.595246642E1,-1.876573078E-4,-8.482194971E-4,4.672182258E-4
4.596241042E1,-1.224039588E-3,-7.913494483E-5,-2.865899820E-3
4.597235542E1,-1.212246716E-4,-1.085011056E-3,-1.832593232E-3
4.598229942E1,-2.920144703E-3,-1.131040277E-3,-6.238156930E-4
4.599224342E1,5.806842819E-5,-3.102312097E-3,-1.047258382E-3
4.600218842E1,3.360253759E-4,3.452622332E-5,-2.553667640E-3
4.601213242E1,-8.309716359E-4,1.163972775E-3,-4.487051629E-4
4.602207742E1,-2.589273266E-3,-4.855027422E-3,1.139134401E-3
4.603202142E1,-1.520013902E-3,-1.640592003E-3,-2.067233436E-5
4.604196542E1,-2.001088113E-3,-5.976092070E-4,9.525092319E-4
4.605191042E1,8.378848433E-3,1.647644863E-2,5.928359926E-3
4.606185442E1,9.199481457E-3,2.328302525E-2,3.813559189E-3
4.607179942E1,3.100842237E-3,1.720728911E-2,3.224467859E-3
4.608174342E1,9.210905060E-3,2.806145884E-2,3.602025099E-3
4.609168742E1,7.520063780E-3,3.001462109E-2,2.690425143E-3
4.610163242E1,9.574607946E-3,2.889876440E-2,1.546394313E-3
4.611157642E1,9.288851172E-3,3.229029849E-2,3.053210909E-3
4.612152142E1,9.082987905E-3,2.724520676E-2,2.915525110E-3
4.613146542E1,2.605318278E-2,4.862612858E-2,1.461705426E-3
4.614140942E1,-4.935795069E-2,-2.258693427E-1,-1.392523944E-2
4.615135442E1,3.493197262E-2,8.756084740E-2,1.875686459E-3
4.616129842E1,5.335095339E-4,-8.192095906E-3,-2.231064485E-3
4.617124342E1,6.142659113E-3,2.855819650E-2,-3.024032339E-4
4.618118742E1,-6.328647491E-3,-9.991012514E-3,-1.521708211E-3
4.619113142E1,-1.697943080E-3,-1.570363063E-3,-8.138399571E-4
4.620107642E1,-1.657238696E-3,4.625648726E-4,-2.364355605E-4
4.621102042E1,-1.000236720E-3,-4.372936673E-3,-8.481635014E-4
4.622096542E1,-1.300326083E-3,-2.401108621E-3,1.806621440E-4
4.623090942E1,-2.939501312E-3,-3.221628489E-3,-1.558914664E-3
4.624085342E1,-2.690396272E-3,1.042108750E-3,1.220220001E-3
4.625079842E1,-1.776133198E-3,-3.648393322E-4,5.837245844E-4
4.626074242E1,-5.508353934E-4,-2.010856522E-3,-2.607009374E-3
4.627068742E1,3.181584645E-3,5.402851384E-3,-1.944148564E-3
4.628063142E1,-4.002334084E-3,1.324356184E-3,7.997376379E-4
4.629057542E1,-3.689678852E-3,7.850166410E-3,2.294836333E-3
4.630052042E1,-3.244699910E-3,-7.222520653E-4,1.385475975E-3
4.631046442E1,1.900410280E-5,3.193393815E-3,2.804941032E-3
4.632040942E1,1.460253028E-3,-2.457748400E-3,4.198981449E-3
4.633035342E1,-1.782145351E-3,2.931158058E-3,1.656236127E-4
4.634029742E1,-9.648213163E-4,3.567919834E-3,-9.622250218E-4
4.635024242E1,-1.809043344E-3,-2.164001809E-3,-2.633358585E-3
4.636018642E1,-7.541957311E-4,-8.338314947E-4,-9.878699202E-4
4.637013142E1,-1.398045570E-4,-5.057302769E-4,8.835333865E-4
4.638007542E1,-1.551479567E-3,3.285330022E-3,6.949505769E-4
4.639001942E1,-2.567475196E-3,-1.154159661E-3,3.087267978E-3
4.639996379E1,1.770853996E-3,5.835700314E-3,8.509804029E-4
4.640990779E1,-1.787661575E-3,3.226904664E-4,3.184175817E-3
4.641985279E1,-2.023535781E-4,-6.615554448E-4,8.261657786E-4
4.642979679E1,6.059156731E-4,4.589132965E-3,2.216282301E-4
4.643974079E1,-1.766077708E-3,7.744133472E-4,-1.858629752E-3
4.644968579E1,-2.086988650E-3,2.491886029E-3,5.842880346E-4
4.645962979E1,-6.458875723E-4,2.451719949E-3,1.064425102E-3
4.646957479E1,2.225688659E-4,2.144370228E-6,2.668083180E-4
4.647951879E1,-6.976244040E-4,5.649169907E-3,-4.592165351E-4
4.648946379E1,2.323514782E-4,2.987340558E-3,-5.897113588E-4
4.649940779E1,2.543069422E-5,2.039643005E-4,2.097762423E-3
4.650935179E1,-1.079248730E-3,2.109722467E-3,-1.505494583E-3
4.651929679E1,6.644641981E-4,-6.620027125E-5,5.263253115E-4
4.652924079E1,1.303889323E-3,2.162066754E-3,-1.656667795E-3
4.653918579E1,1.158972736E-3,5.139885470E-3,-1.867558574E-3
4.654912979E1,-2.035005018E-4,4.876095336E-4,-1.839080360E-4
4.655907379E1,-1.852735877E-4,3.892986570E-4,5.552130751E-4
4.656901879E1,3.617396578E-4,1.638321322E-3,2.109433990E-3
4.657896279E1,1.900183735E-3,7.775407284E-4,1.367774326E-3
4.658890779E1,2.064132132E-4,4.248704761E-3,1.222365769E-3
4.659885179E1,5.685864016E-4,-2.380110556E-3,-9.608617984E-4
4.660879579E1,-8.921464905E-5,-1.354261069E-3,6.232457235E-5
4.661874079E1,-9.822086431E-4,1.913199667E-3,-1.809785608E-4
4.662868479E1,-1.000850927E-3,5.551343784E-3,-2.901682165E-4
4.663862979E1,-1.011723652E-3,3.272762755E-3,-8.669623639E-4
4.664857379E1,-2.086841501E-3,2.023207489E-3,-1.245397609E-3
4.665851779E1,-1.331199892E-3,1.937209745E-3,-9.808200411E-4
4.666846279E1,3.766501322E-5,1.554247225E-3,1.835739007E-3
4.667840679E1,-2.067446709E-3,-4.367735237E-4,1.039548079E-3
4.668835179E1,-1.119095366E-3,3.557831515E-4,-6.574181607E-4
4.669829579E1,6.748060696E-4,1.391331782E-3,3.485583235E-3
4.670823979E1,-8.386680856E-4,8.584333118E-4,-1.921965275E-3
4.671818479E1,-1.192061231E-3,-2.227326389E-3,1.378646353E-3
4.672812879E1,4.404569045E-4,2.936809557E-3,-1.666145632E-3
4.673807379E1,-8.573369123E-4,1.476095291E-3,-1.528279390E-4
4.674801779E1,-1.052813139E-3,4.220749252E-3,-2.702538390E-3
4.675796179E1,-5.599446595E-4,6.811518688E-4,-3.878190182E-5
4.676790679E1,-4.938980564E-4,-3.998251632E-4,1.630221261E-3
4.677785079E1,5.080727860E-4,-1.361342613E-3,1.201936509E-3
4.678779579E1,1.636454137E-3,-2.930477262E-3,-1.879873569E-3
4.679773979E1,4.348554648E-4,4.412688315E-3,-1.003074110E-3
4.680768379E1,8.561676368E-4,-2.426043153E-3,-1.028906670E-3
4.681762879E1,-9.574284777E-4,3.639223520E-3,-3.077333793E-3
4.682757279E1,1.894284273E-3,1.246373169E-3,-1.715126913E-3
4.683751779E1,-6.944192573E-4,2.247050870E-3,-1.713328995E-3
4.684746179E1,-3.361042123E-3,4.777053837E-3,-4.171684850E-4
4.685740579E1,-3.372691106E-3,-3.596929600E-3,2.643286483E-3
4.686735079E1,-5.079288967E-4,3.380019683E-3,2.115714131E-3
4.687729479E1,-1.279307995E-3,6.769404747E-3,7.647520397E-4
4.688723979E1,-1.623122022E-3,-4.069394432E-3,2.235615626E-3
4.689718379E1,9.556147270E-4,-3.255098127E-4,6.909058429E-4
4.690712779E1,3.239130601E-4,-2.365224995E-3,1.147638075E-3
4.691707279E1,1.164454967E-3,-1.836945303E-3,1.114832703E-4
4.692701679E1,-5.713934079E-4,1.668839715E-3,9.325356223E-4
4.693696179E1,-1.020571217E-4,1.376069151E-3,3.014053218E-4
4.694690579E1,3.461525775E-4,-1.534766052E-3,1.372528495E-3
4.695684979E1,-2.324554138E-3,-1.604679041E-3,9.801264387E-4
4.696679479E1,-1.255295239E-3,-7.844255306E-4,1.049635001E-3
4.697673879E1,-3.473367542E-6,-3.170626005E-3,-6.880618166E-4
4.698668379E1,1.424779883E-3,-1.974600600E-3,2.996421419E-3
4.699662779E1,1.023654360E-3,-2.160707256E-3,1.204942819E-3
4.700657179E1,1.952032093E-3,-1.608634135E-3,1.609210856E-3
4.701651679E1,4.989993758E-4,-1.585857943E-3,1.572384499E-3
4.702646079E1,3.219152102E-3,-2.817080822E-4,1.409132965E-3
4.703640579E1,-1.724497415E-3,-8.886137512E-4,5.658785813E-5
4.704634979E1,5.873930641E-4,-1.357381698E-4,4.091543145E-3
4.705629379E1,-3.356998786E-5,3.418734297E-3,1.226651948E-4
4.706623879E1,-1.167810056E-3,1.312706620E-3,2.038916573E-4
4.707618279E1,-8.557317778E-5,6.709333975E-4,-1.673296094E-3
4.708612779E1,8.327141404E-5,-1.850281144E-3,-3.544988576E-4
4.709607179E1,-3.555626608E-4,4.938917700E-4,6.895733532E-4
4.710601579E1,1.269232016E-3,-2.845502459E-4,1.244576182E-3
4.711596079E1,9.899898432E-4,-1.226450084E-3,5.164756440E-4
4.712590479E1,-1.602298580E-4,-2.597978106E-3,1.460299827E-3
4.713584979E1,1.022234093E-3,-1.480979612E-3,1.956999302E-3
4.714579379E1,5.761543289E-4,-2.565685427E-3,2.898959443E-3
4.715573779E1,2.472537803E-3,9.434334934E-4,-6.988137029E-4
4.716568279E1,1.191823743E-3,2.734675538E-3,2.444779966E-4
4.717562679E1,-3.670477308E-4,-1.805609558E-3,2.018742263E-3
4.718557179E1,3.352281637E-4,-1.617590431E-3,8.837028872E-4
4.719551579E1,-8.719204925E-4,4.233580548E-4,-1.723427791E-3
4.720545979E1,1.087899785E-3,-5.739957560E-4,8.593057282E-4
4.721540479E1,9.253504686E-4,6.488005165E-4,5.776311737E-4
4.722534879E1,5.543720908E-4,8.581250440E-4,3.158424515E-4
4.723529379E1,-1.120815054E-3,2.575527877E-3,1.771562034E-3
4.724523779E1,2.302678535E-3,5.393152125E-3,8.463799022E-4
4.725518179E1,-7.819179446E-4,7.095257752E-5,-6.807735190E-6
4.726512679E1,1.279102173E-3,-3.797071986E-5,-1.881939592E-3
4.727507079E1,-8.081905544E-4,-2.574152313E-4,-4.254246596E-4
4.728501579E1,1.587056555E-3,1.542615471E-3,-5.655069835E-4
4.729495979E1,3.658495843E-4,-1.753815915E-3,7.907557301E-4
4.730490379E1,7.618614472E-4,7.210595068E-4,1.406781375E-4
4.731484879E1,-1.230642665E-3,1.653714688E-3,1.420516288E-3
4.732479279E1,2.672486007E-3,-3.034423571E-4,1.116649713E-3
4.733473779E1,2.391888294E-3,8.259246126E-3,-1.468609786E-3
4.734468179E1,7.261211984E-3,-6.417168304E-3,-3.120834939E-3
4.735462579E1,6.525181234E-3,1.166399568E-2,1.410487806E-3
4.736457079E1,-3.274452873E-3,-4.897937179E-3,1.047498779E-3
4.737451479E1,-1.857127063E-3,-2.035883022E-3,1.519306097E-3
4.738445979E1,5.682138726E-4,-7.559678052E-4,-1.187264454E-3
4.739440379E1,4.955089651E-3,-7.706327364E-3,-3.674464533E-3
4.740434796E1,2.559043700E-3,2.208088525E-3,2.122970996E-3
4.741429296E1,4.644954111E-3,4.276948981E-3,1.925609075E-3
4.742423696E1,3.740424290E-4,9.426970035E-3,-1.386031741E-3
4.743418196E1,-3.739320673E-4,-3.085980657E-3,-3.441041335E-3
4.744412596E1,4.713553935E-4,1.469994057E-2,4.698107950E-4
4.745406996E1,-5.999258719E-3,-5.352425389E-3,1.125372015E-3
4.746401496E1,1.428297255E-3,2.153161447E-3,-2.071752911E-3
4.747395896E1,2.911456395E-3,1.022776403E-2,6.461276207E-4
4.748390396E1,-4.782150500E-4,-5.166905001E-3,1.325766323E-3
4.749384796E1,3.375614760E-3,6.684347987E-3,3.380050417E-3
4.750379196E1,3.842733102E-3,4.362337757E-3,1.009304542E-3
4.751373696E1,2.197267022E-3,-2.946037566E-3,-4.151730100E-4
4.752368096E1,-2.581672743E-4,6.457678974E-4,-3.938677255E-4
4.753362596E1,-1.585517079E-3,-1.817852492E-3,-2.498337999E-3
4.754356996E1,1.328513958E-3,4.493572749E-3,1.257518074E-3
4.755351396E1,-7.621846162E-4,-7.279955782E-3,-2.174570458E-3
4.756345896E1,3.326300299E-3,7.132539526E-3,8.680911269E-4
4.757340296E1,1.146918628E-3,3.616676433E-3,9.544282220E-4
4.758334796E1,1.564236125E-3,1.714380574E-3,7.893124130E-4
4.759329196E1,-1.406623051E-5,-1.575225964E-3,2.319744090E-3
4.760323596E1,8.637118153E-4,4.426511005E-4,-1.678459812E-3
4.761318096E1,3.818012774E-4,2.136270516E-3,8.156485856E-4
4.762312496E1,-6.501739845E-4,4.923800938E-3,5.371822044E-5
4.763306996E1,4.075840116E-5,6.093929987E-4,-9.665995603E-4
4.764301396E1,7.249247283E-4,5.143690854E-3,-1.536516007E-3
4.765295796E1,-1.438474283E-3,2.737650648E-4,-1.627090620E-3
