"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.724421292E0,7.171273783E-2,8.120978549E-3,-1.357425267E-1
3.734365292E0,9.034459814E-2,-1.011546381E-2,-1.564182812E-1
3.744310292E0,1.211934847E-1,-4.141005434E-2,-1.863232809E-1
3.754255292E0,1.578262907E-1,-4.309631824E-2,-2.380454117E-1
3.764199292E0,1.189345591E-1,-4.382546604E-2,-2.270965004E-1
3.774144292E0,7.921296135E-2,-2.117708020E-2,-1.876155156E-1
3.784088292E0,7.780524418E-2,-6.408657990E-2,-1.631981277E-1
3.794033292E0,2.855992086E-2,-1.112603809E-1,-1.165905565E-1
3.803978292E0,-6.091256507E-2,-1.124233921E-1,-1.209186655E-1
3.813922292E0,-1.270525409E-1,-1.181652848E-1,-1.755503708E-1
3.823867292E0,-1.580242190E-1,-1.350634456E-1,-2.064254236E-1
3.833812292E0,-1.744157186E-1,-1.353747368E-1,-2.149301988E-1
3.843756292E0,-1.187407239E-1,-1.528984036E-1,-1.829108459E-1
3.853701292E0,-1.550440393E-2,-1.917470120E-1,-1.060649836E-1
3.863646292E0,7.586806163E-2,-2.215065622E-1,-7.915434301E-2
3.873590292E0,9.463367701E-2,-2.299252371E-1,-6.297568202E-2
3.883535292E0,1.006643490E-1,-2.568109540E-1,-1.064164013E-1
3.893480292E0,8.085968345E-2,-2.708599859E-1,-1.927020085E-1
3.903424292E0,2.443946108E-2,-2.641198274E-1,-2.637556189E-1
3.913369292E0,-5.222250625E-2,-2.107111403E-1,-2.961082631E-1
3.923314292E0,-6.459097534E-2,-1.510079256E-1,-3.003872555E-1
3.933258292E0,1.039386436E-2,-1.246738936E-1,-2.950200963E-1
3.943203292E0,8.955909781E-2,-8.529026493E-2,-2.531663114E-1
3.953148292E0,1.502952231E-1,2.826397866E-3,-1.883709759E-1
3.963092292E0,2.178808500E-1,9.551463313E-2,-9.015880287E-2
3.973037292E0,2.690632828E-1,1.655063161E-1,-2.682117820E-3
3.982982292E0,3.158065094E-1,2.259478149E-1,9.649543047E-2
3.992926292E0,3.579921238E-1,2.620176072E-1,2.076948541E-1
4.002871292E0,4.009287400E-1,2.746569485E-1,3.132043523E-1
4.012815292E0,3.959540020E-1,2.441679581E-1,3.697480971E-1
4.022760292E0,3.690332749E-1,2.009329878E-1,3.859863997E-1
4.032705292E0,3.051963712E-1,2.026476107E-1,3.035277951E-1
4.042649292E0,2.494618810E-1,1.873442048E-1,2.161937821E-1
4.052594292E0,1.924910702E-1,1.584442683E-1,1.229429716E-1
4.062539292E0,1.715560647E-1,9.029328883E-2,-8.784856796E-3
4.072483292E0,1.273057254E-1,2.505393036E-2,-8.935656488E-2
4.082428292E0,4.858860791E-2,-1.999228813E-2,-1.637343174E-1
4.092373292E0,-1.737353951E-2,-5.277879573E-2,-2.064564139E-1
4.102317292E0,-6.545811743E-2,-4.856426887E-2,-2.192974842E-1
4.112262292E0,-8.313827030E-2,-5.443582356E-2,-2.224812931E-1
4.122207292E0,-1.031752896E-1,-5.282550037E-2,-2.129263580E-1
4.132151292E0,-9.868163131E-2,-5.388443112E-2,-1.909232855E-1
4.142096292E0,-7.729807131E-2,-7.311950482E-2,-1.434076416E-1
4.152041292E0,-6.379940853E-2,-9.065223478E-2,-9.479155183E-2
4.161985292E0,-5.706714369E-2,-1.036880904E-1,-7.958645225E-2
4.171930292E0,-5.689698972E-2,-1.304416602E-1,-4.310976684E-2
4.181875292E0,-2.563499741E-2,-1.192401492E-1,-2.902148545E-2
4.191819292E0,-1.601333097E-2,-9.246618725E-2,-3.517977297E-2
4.201764292E0,-3.628387347E-2,-6.554874927E-2,-5.129586875E-2
4.211709292E0,-4.056973636E-2,-3.473823510E-2,-1.040897942E-1
4.221653292E0,-3.154602081E-2,-3.302573182E-2,-8.943140924E-2
4.231598292E0,-1.852617189E-2,-4.310545452E-2,-7.462158144E-2
4.241542292E0,-2.157300979E-2,-4.941109188E-2,-6.674538195E-2
4.251487292E0,-4.433139637E-2,-5.936451472E-2,-5.966557324E-2
4.261432292E0,-6.437309347E-2,-7.681304477E-2,-6.334171772E-2
4.271376292E0,-9.619890355E-2,-9.009134062E-2,-1.215460718E-1
4.281321292E0,-1.369583090E-1,-9.100825712E-2,-1.902075863E-1
4.291266292E0,-1.496066404E-1,-7.399666026E-2,-2.116551733E-1
4.301210292E0,-1.186894877E-1,-5.008549511E-2,-1.804912680E-1
4.311155292E0,-4.344247341E-2,-1.492297143E-2,-1.201380622E-1
4.321100292E0,4.409239143E-3,-2.116465487E-2,-6.225413561E-2
4.331044292E0,-2.873643368E-2,-1.232702695E-2,-3.455002785E-2
4.340989292E0,-7.342655674E-2,-9.942532405E-3,-2.768715084E-2
4.350934292E0,-1.241545878E-1,-5.544446826E-2,-5.905220032E-2
4.360878417E0,-1.351384362E-1,-6.393345594E-2,-1.323879790E-1
4.370823417E0,-1.286509504E-1,-5.575605176E-2,-1.562235689E-1
4.380768417E0,-8.937710322E-2,-3.546241276E-2,-1.461412150E-1
4.390712417E0,-7.792880315E-2,-2.317617014E-2,-1.596219707E-1
4.400657417E0,-1.225423642E-1,-3.978270113E-2,-1.769624734E-1
4.410602417E0,-1.730274800E-1,-5.762080193E-2,-2.294628686E-1
4.420546417E0,-1.992795414E-1,-6.055164568E-2,-2.619570154E-1
4.430491417E0,-1.903347267E-1,-5.742806308E-2,-2.415133953E-1
4.440435417E0,-1.674495286E-1,-3.144552179E-2,-1.758281136E-1
4.450380417E0,-1.403693188E-1,1.396022737E-3,-4.666078091E-3
4.460325417E0,-1.450357258E-1,2.419555910E-2,1.299333179E-1
4.470269417E0,-1.311519507E-1,5.284530781E-2,2.662722605E-1
4.480214417E0,-9.346719403E-2,3.431438506E-3,3.021115994E-1
4.490159417E0,-5.651772469E-2,-4.735352978E-2,2.692321211E-1
4.500103417E0,-1.771538235E-2,-5.471458957E-2,2.203441358E-1
4.510048417E0,2.383738060E-2,-9.588761240E-2,7.615004361E-2
4.519993417E0,6.958866365E-2,-1.117193873E-1,-6.671848476E-2
4.529937417E0,6.644666232E-2,-1.299106599E-1,-1.987223017E-1
4.539882417E0,1.370653130E-2,-1.587020575E-1,-3.097544950E-1
4.549827417E0,-4.978129372E-2,-1.639803390E-1,-3.395969296E-1
4.559771417E0,-6.717537157E-2,-1.766450427E-1,-3.849011564E-1
4.569716417E0,-5.035497867E-2,-2.068924700E-1,-4.117784679E-1
4.579661417E0,-1.692213446E-2,-2.106949143E-1,-3.576981550E-1
4.589605417E0,-1.180041209E-4,-1.804547960E-1,-2.952855599E-1
4.599550417E0,-2.490760379E-2,-1.436807797E-1,-1.752164948E-1
4.609495417E0,-7.417562161E-2,-9.137334265E-2,-5.034511149E-2
4.619439417E0,-1.380100038E-1,-7.503863409E-2,9.097098112E-2
4.629384417E0,-1.780643812E-1,-8.577697255E-2,1.957238495E-1
4.639328417E0,-1.941783939E-1,-9.438867867E-2,2.288477415E-1
4.649273417E0,-1.948792192E-1,-8.347879753E-2,2.419010657E-1
4.659218417E0,-2.204059701E-1,-6.665467702E-2,1.576719242E-1
4.669162417E0,-2.429149729E-1,-6.191185422E-2,2.598853469E-2
4.679107417E0,-2.738036936E-1,-7.521353893E-2,-7.787321806E-2
4.689052417E0,-3.132608510E-1,-3.345696397E-2,-1.487900037E-1
4.698996417E0,-2.983979597E-1,-6.775314957E-3,-2.340652120E-1
4.708941417E0,-2.629864908E-1,-1.210753709E-2,-2.848938882E-1
4.718886417E0,-2.151595924E-1,-1.388742954E-2,-2.603683269E-1
4.728830417E0,-1.843295266E-1,-4.371012971E-2,-2.103266859E-1
4.738775417E0,-2.183554612E-1,-6.475396648E-2,-1.634074581E-1
4.748720417E0,-3.069872637E-1,-8.860110462E-2,-1.000283182E-1
4.758664417E0,-3.783946672E-1,-1.165231673E-1,-6.726929247E-2
4.768609417E0,-5.070285876E-1,-1.460988227E-1,-3.949209452E-2
4.778554417E0,-6.124621450E-1,-1.412014872E-1,-8.970973670E-2
4.788498417E0,-6.285063200E-1,-1.561417079E-1,-1.876266253E-1
4.798443417E0,-5.975776556E-1,-1.582122800E-1,-3.144463009E-1
4.808387417E0,-5.464759509E-1,-1.305500530E-1,-4.379880273E-1
4.818332417E0,-5.152431947E-1,-8.195998326E-2,-4.980061877E-1
4.828277417E0,-4.695669022E-1,-3.669500582E-2,-4.930237752E-1
4.838221417E0,-4.189280047E-1,-1.592050642E-2,-4.165755236E-1
4.848166417E0,-4.198421072E-1,7.892717868E-3,-3.179832816E-1
4.858111417E0,-4.171809297E-1,2.815310083E-2,-2.581288433E-1
4.868055417E0,-4.065217845E-1,1.863405302E-2,-1.879979235E-1
4.878000417E0,-4.117699163E-1,1.278917626E-2,-1.125501305E-1
4.887945417E0,-4.013361082E-1,1.403646044E-2,-4.917099059E-2
4.897889417E0,-3.567240820E-1,1.866796687E-3,-5.294069052E-3
4.907834417E0,-3.135123543E-1,2.121048242E-2,1.762175381E-2
4.917779417E0,-2.194519968E-1,6.071222484E-2,2.351457775E-2
4.927723417E0,-1.315143685E-1,5.004120246E-2,1.804216862E-2
4.937668417E0,-7.616718326E-2,4.818098389E-2,-2.256031215E-2
4.947613417E0,-4.425567493E-2,7.763991416E-2,-1.109836614E-1
4.957557417E0,-1.014279954E-2,8.263972208E-2,-1.569316667E-1
4.967502417E0,4.131225966E-2,8.238281004E-2,-2.342511535E-1
4.977446417E0,1.313839025E-1,7.462048508E-2,-2.628908157E-1
4.987391417E0,2.089550753E-1,3.768048093E-2,-2.888910449E-1
4.997336417E0,2.372080904E-1,9.081895351E-3,-2.834578121E-1
5.007280417E0,1.592229713E-1,2.662332304E-2,-2.088964570E-1
5.017225417E0,6.404426068E-2,5.598840550E-2,-1.354297006E-1
5.027170417E0,4.432649933E-2,4.109401233E-2,-7.646462381E-2
5.037114417E0,6.049470842E-2,-7.122054845E-3,-3.230177343E-2
5.047059417E0,6.520946458E-2,1.743011132E-2,-5.158998370E-3
5.057004417E0,1.051547549E-1,4.485092148E-2,-2.411567152E-2
5.066948417E0,1.682485872E-1,5.484395921E-2,-4.192044318E-2
5.076893417E0,2.073225327E-1,7.787884600E-2,-2.257493019E-2
5.086838417E0,2.196742276E-1,1.059602454E-1,-1.535595775E-2
5.096782417E0,1.812534161E-1,1.252054055E-1,1.373686373E-2
5.106727417E0,1.135596523E-1,1.254661182E-1,4.193389177E-2
5.116672417E0,5.214879479E-2,1.272256185E-1,3.284790337E-2
5.126616417E0,4.525017668E-2,9.574983738E-2,1.213238776E-2
5.136561417E0,6.489404384E-2,4.914475121E-2,-2.288892567E-2
5.146505417E0,8.868285600E-2,1.858552113E-2,-7.921690822E-2
5.156450417E0,1.336752801E-1,-1.291503757E-4,-1.606955194E-1
5.166395417E0,1.870195016E-1,-3.348057210E-2,-2.095004743E-1
5.176339417E0,2.107098978E-1,-4.532330342E-2,-2.020628160E-1
5.186284417E0,2.131551303E-1,-5.871598542E-2,-1.819390386E-1
5.196229417E0,2.418140153E-1,-5.700158179E-2,-1.178716815E-1
5.206173417E0,2.706142202E-1,-2.720110103E-2,-8.314038992E-2
5.216118417E0,3.099879817E-1,1.346781872E-2,-1.009697199E-1
5.226063417E0,3.407343226E-1,8.985226259E-2,-8.733927548E-2
5.236007417E0,3.689156363E-1,1.166366764E-1,-5.891712964E-2
5.245952417E0,3.885968525E-1,4.516652495E-2,-8.477702558E-2
5.255897417E0,3.607285842E-1,-1.146668226E-2,-7.541680276E-2
5.265841417E0,3.011507192E-1,7.627985179E-3,-9.898575962E-2
5.275786417E0,2.279958753E-1,-3.268315807E-2,-1.140961343E-1
5.285731417E0,1.642501149E-1,-5.461072840E-2,-1.415312701E-1
5.295675417E0,1.404257809E-1,-4.809883051E-2,-1.789552045E-1
5.305620417E0,1.273378851E-1,-5.990633234E-2,-1.587805563E-1
5.315564417E0,1.267086881E-1,-3.807385236E-2,-1.334527570E-1
5.325509417E0,7.965427995E-2,-2.033201136E-2,-4.656196296E-2
5.335454417E0,6.726889048E-2,1.626710013E-2,8.508517385E-2
5.345398417E0,7.020806652E-2,1.384109035E-3,1.630139405E-1
5.355347292E0,8.662755970E-2,-3.344453864E-2,1.627543241E-1
5.365292292E0,1.293369019E-1,-4.345628746E-2,9.238483787E-2
5.375236292E0,1.692873085E-1,-4.289100789E-2,2.750588715E-2
5.385181292E0,2.050216899E-1,-3.437095687E-2,-5.316697776E-2
5.395126292E0,2.227786971E-1,-4.547153033E-2,-1.339100093E-1
5.405070292E0,2.101074153E-1,-4.899659738E-2,-1.771320426E-1
5.415015292E0,2.073673735E-1,-7.462998681E-2,-2.127152735E-1
5.424960292E0,1.896298448E-1,-7.414313301E-2,-2.050261849E-1
5.434904292E0,1.571951934E-1,-7.053459696E-2,-2.168287897E-1
5.444849292E0,1.646057353E-1,-7.806471437E-2,-2.139086902E-1
5.454793292E0,1.789366761E-1,-7.475716375E-2,-1.500015467E-1
5.464738292E0,2.764864327E-1,-4.878310092E-2,-5.524332404E-2
5.474683292E0,3.962440604E-1,-4.240634680E-2,8.232938111E-2
5.484627292E0,3.491231402E-1,-5.854817033E-2,1.020456076E-1
5.494572292E0,2.306562122E-1,-7.973350972E-2,1.418183684E-2
5.504517292E0,1.023496628E-1,-4.227726951E-2,4.790448368E-2
5.514461292E0,-7.529810429E-2,-4.012403235E-2,-2.794793665E-2
5.524406292E0,-1.306082328E-1,-7.470183447E-2,-7.560976088E-2
5.534351292E0,-1.102600685E-1,-9.073665395E-2,-7.882689893E-2
5.544295292E0,-4.031582102E-2,-1.412138394E-1,-1.093932188E-1
5.554240292E0,5.158121288E-3,-1.922083573E-1,-2.541229159E-1
5.564185292E0,3.843813390E-4,-1.416679488E-1,-2.922257119E-1
5.574129292E0,-1.525841888E-2,-8.515738696E-4,-3.112104517E-1
5.584074292E0,-1.443626381E-2,7.424604401E-2,-2.785648620E-1
5.594018292E0,2.835724175E-2,1.169751571E-1,-8.764859319E-2
5.603963292E0,7.211509936E-2,7.478764236E-2,-4.025340199E-2
5.613908292E0,1.363879862E-1,-3.473121844E-2,-5.018138945E-2
5.623852292E0,1.319762620E-1,-5.312027313E-2,-2.038397849E-2
5.633797292E0,1.048303075E-1,-1.560797274E-2,-5.641744494E-2
5.643742292E0,9.715704292E-2,-5.349135205E-2,-1.148738140E-1
5.653686292E0,8.708981864E-2,-1.014480221E-1,-1.447934318E-1
5.663631292E0,9.157565631E-2,-1.069727638E-1,-2.084754574E-1
5.673576292E0,1.550586574E-1,-1.211744081E-1,-2.484394222E-1
5.683520292E0,2.309590249E-1,-1.291761766E-1,-3.132142925E-1
5.693465292E0,3.210702095E-1,-6.510311835E-2,-4.107277232E-1
5.703410292E0,3.449841155E-1,7.582669258E-3,-4.151330155E-1
5.713354292E0,3.052492154E-1,6.059886195E-2,-3.983070678E-1
5.723299292E0,2.526933813E-1,5.802389435E-2,-3.554294354E-1
5.733243292E0,2.160182194E-1,2.154567406E-2,-2.281747270E-1
5.743188292E0,2.218215079E-1,-5.298893005E-3,-1.097142309E-1
5.753133292E0,1.957816273E-1,-2.185689211E-2,-1.790651321E-2
5.763077292E0,1.323456598E-1,-2.126120701E-2,5.236006200E-2
5.773022292E0,3.491993733E-2,-1.136859521E-2,7.378893793E-2
5.782967292E0,-5.155636221E-2,2.057306282E-2,7.418304026E-2
5.792911292E0,-1.428361129E-1,9.345020056E-3,8.700656891E-2
5.802856292E0,-1.751066768E-1,-4.128572792E-3,7.842694938E-2
5.812801292E0,-1.578413839E-1,-3.586886734E-2,1.214811677E-1
5.822745292E0,-1.177231622E-1,-3.594451569E-2,1.573965204E-1
5.832690292E0,-8.325832095E-2,-8.830172718E-3,1.287293762E-1
5.842635292E0,-8.956830718E-2,1.243351936E-2,7.056069016E-2
5.852579292E0,-9.778108701E-2,2.350924216E-2,-1.611668050E-2
5.862524292E0,-1.270451223E-1,1.642044336E-3,-8.813040376E-2
5.872468292E0,-1.077971847E-1,-1.810692653E-2,-1.353671354E-1
5.882413292E0,-5.521924082E-2,-3.568117172E-2,-1.940076917E-1
5.892358292E0,8.175248019E-3,-8.373936407E-2,-2.042935288E-1
5.902302292E0,3.437044524E-2,-7.122106008E-2,-1.869764149E-1
5.912247292E0,3.962022163E-2,-3.118641704E-2,-1.692564279E-1
5.922192292E0,7.380753938E-2,-1.014857367E-2,-1.593372113E-1
5.932136292E0,1.191573380E-1,-2.736635797E-2,-1.212250596E-1
5.942081292E0,1.145963271E-1,-4.269154474E-2,-8.806900799E-2
5.952026292E0,6.269826818E-2,-5.619335040E-2,-4.988961339E-2
5.961970292E0,2.144097235E-2,-6.541155897E-2,-2.181830049E-2
5.971915292E0,3.612139396E-2,-6.790123031E-2,-9.817124248E-2
5.981860292E0,3.490371130E-2,-4.152465977E-2,-9.278361797E-2
5.991804292E0,3.399826996E-3,-3.641499728E-3,-5.283777952E-2
6.001749292E0,-6.648540013E-3,2.283820108E-2,-2.538276315E-2
6.011693292E0,9.137663171E-3,1.051548645E-3,1.966418624E-3
6.021638292E0,-2.005843475E-2,-4.769866168E-3,5.128475904E-2
6.031583292E0,-7.175111018E-2,6.208135039E-3,6.125075340E-2
6.041527292E0,-8.667748030E-2,1.678735614E-3,5.809150279E-2
6.051472292E0,-6.952770643E-2,-3.244919635E-2,-7.185643315E-3
6.061417292E0,-4.787678249E-2,-6.106239997E-2,-4.817988753E-2
6.071361292E0,-5.392693307E-2,-5.960446984E-2,-6.963566065E-2
6.081306292E0,-4.541992866E-2,-5.200338185E-2,-1.211525542E-1
6.091251292E0,-1.179642867E-2,-1.005103480E-1,-1.862115991E-1
6.101195292E0,1.621454827E-2,-1.264619721E-1,-1.881832802E-1
6.111140292E0,1.745298855E-2,-1.170848655E-1,-2.109078991E-1
6.121084292E0,5.588549450E-3,-1.219170776E-1,-1.822670674E-1
6.131029292E0,-1.684312396E-2,-1.136278454E-1,-1.739570045E-1
6.140974292E0,-2.117788419E-2,-1.215117194E-1,-1.815706640E-1
6.150918292E0,-5.803215355E-3,-1.270460359E-1,-1.588361049E-1
6.160863292E0,-2.086045347E-2,-9.589389816E-2,-1.129839939E-1
6.170808292E0,-6.347236644E-2,-6.610774308E-2,-3.646089792E-2
6.180752292E0,-8.129566647E-2,-7.761162825E-2,-1.570912957E-2
6.190697292E0,-6.923191041E-2,-1.496608002E-1,-3.629015923E-2
6.200642292E0,-8.143848471E-2,-1.967522286E-1,-5.907325029E-2
6.210586292E0,-9.900980629E-2,-1.973201394E-1,-1.026969874E-1
6.220531292E0,-7.765339930E-2,-2.051111888E-1,-1.714386088E-1
6.230476292E0,-5.702391084E-2,-2.216188288E-1,-2.241302079E-1
6.240420292E0,-4.684920743E-2,-1.921701311E-1,-2.630539531E-1
6.250365292E0,-5.534901246E-2,-1.465796831E-1,-2.427190912E-1
6.260309292E0,-5.134655681E-2,-1.349237703E-1,-2.202558428E-1
6.270254292E0,-1.954530504E-2,-1.438039367E-1,-1.760415369E-1
6.280199292E0,3.703772575E-3,-1.210573907E-1,-9.430857182E-2
6.290143292E0,-7.709919289E-4,-7.546292268E-2,-1.695634067E-2
6.300088292E0,1.039189093E-2,-5.832838811E-2,8.688962460E-4
6.310033292E0,1.934697479E-4,-6.882691763E-2,-1.882394135E-2
6.319977292E0,-1.512312893E-2,-6.234944522E-2,-5.834994972E-2
6.329922292E0,-2.450604625E-2,-3.304078840E-2,-9.813674390E-2
6.339866292E0,-1.344296806E-2,-7.150048390E-3,-1.224214000E-1
6.349811292E0,1.080894358E-3,-7.610370442E-3,-9.413549423E-2
6.359751958E0,2.062967118E-2,-3.474788301E-2,-4.848978996E-2
6.369695958E0,3.755757976E-2,-5.167769194E-2,-1.217799604E-2
6.379640958E0,4.565600999E-2,-7.340287551E-2,2.098390281E-2
6.389585958E0,3.768121183E-2,-9.555709854E-2,1.317786992E-2
6.399529958E0,4.053472616E-2,-1.145499513E-1,-4.150821447E-2
6.409474958E0,2.786804907E-2,-9.972250879E-2,-7.506304622E-2
6.419419958E0,8.387099952E-5,-6.529980406E-2,-6.494560897E-2
6.429363958E0,-1.593227394E-2,-4.981374577E-2,-6.511576295E-2
6.439308958E0,-4.427365512E-3,-5.205359481E-2,-4.188886821E-2
6.449252958E0,1.579011351E-2,-4.439637356E-2,1.252999842E-2
6.459197958E0,-7.423551902E-3,-3.197359845E-2,9.785315394E-3
6.469142958E0,-4.007436756E-2,-1.787026048E-2,-1.278493702E-2
6.479086958E0,-6.978132941E-2,-3.138302967E-2,-7.828486204E-2
6.489031958E0,-6.906329133E-2,-6.672645159E-2,-1.587665230E-1
6.498976958E0,-5.649276439E-2,-9.118586630E-2,-1.975598752E-1
6.508920958E0,-3.211890176E-2,-9.082567781E-2,-2.266889495E-1
6.518865958E0,-2.088384233E-2,-1.229806861E-1,-2.352568746E-1
6.528810958E0,-2.716817390E-2,-9.923368156E-2,-1.939287543E-1
6.538754958E0,-4.820419002E-2,-8.607715398E-2,-1.670181137E-1
6.548699958E0,-4.728548281E-2,-9.881041624E-2,-1.431100184E-1
6.558644958E0,-3.444602050E-2,-8.103838898E-2,-1.314687967E-1
6.568588958E0,-6.343022995E-3,-8.167792819E-2,-1.267594492E-1
6.578533958E0,1.084822956E-2,-7.863598734E-2,-7.978057981E-2
6.588477958E0,-8.793079443E-3,-6.318026148E-2,-1.278201342E-2
6.598422958E0,-2.575610787E-2,-5.363080814E-2,2.386248708E-3
6.608367958E0,-3.495158538E-2,-5.791206636E-2,3.903250337E-2
6.618311958E0,-2.756088752E-2,-4.565264784E-2,4.850148439E-2
6.628256958E0,3.133340143E-3,-4.113560066E-2,2.037579238E-2
6.638201958E0,1.309326801E-2,-3.868108571E-2,-5.292197943E-2
6.648145958E0,1.386016689E-2,-1.480171479E-2,-1.071291769E-1
6.658090958E0,4.777189806E-2,-1.365566052E-2,-2.012518072E-1
6.668035958E0,8.357374169E-2,-7.033126004E-2,-2.534767985E-1
6.677979958E0,5.321883526E-2,-8.398735911E-2,-2.484060931E-1
6.687924958E0,1.209354032E-2,-8.241701625E-2,-2.469331795E-1
6.697868958E0,-1.725728955E-2,-1.031704657E-1,-1.903099126E-1
6.707813958E0,-2.207879394E-2,-1.120542866E-1,-1.136242640E-1
6.717758958E0,-2.221583806E-2,-8.235298924E-2,-5.231094539E-2
6.727702958E0,-3.006729651E-2,-7.321547225E-2,-9.132766128E-3
6.737647958E0,-2.189102523E-2,-7.789799564E-2,-1.891808152E-2
6.747592958E0,-1.369074382E-2,-5.275833048E-2,-1.048815072E-2
6.757536958E0,-1.068392280E-2,-2.329304136E-2,-4.368805647E-2
6.767481958E0,-2.289214164E-2,-2.013284057E-2,-1.100679874E-1
6.777425958E0,-2.137449682E-3,-2.185594194E-2,-1.559060651E-1
6.787370958E0,2.658063836E-2,-3.326210551E-2,-1.642985737E-1
6.797315958E0,5.077890180E-2,-3.382767744E-2,-1.629221392E-1
6.807259958E0,6.322243452E-2,-2.250476360E-2,-1.161765736E-1
6.817204958E0,7.685415801E-2,-5.198437840E-2,-9.535756230E-2
6.827149958E0,6.502202477E-2,-3.553638004E-2,-5.420661271E-2
6.837093958E0,5.330833420E-2,-1.252539374E-2,-4.830969572E-2
6.847038958E0,3.073004186E-2,-1.057790548E-2,-2.757722318E-2
6.856983958E0,2.109514609E-2,-1.969634593E-3,-3.842731655E-2
6.866927958E0,5.509619348E-2,-8.707454279E-3,-3.221055686E-2
6.876872958E0,7.376934975E-2,-1.393566906E-2,-2.476822078E-2
6.886816958E0,5.579672646E-2,8.763953000E-3,-4.451134443E-2
6.896761958E0,6.323383659E-2,8.911449015E-3,-6.028479338E-2
6.906706958E0,8.403833952E-2,-3.108818382E-2,-1.144691867E-1
6.916650958E0,7.197820142E-2,-2.814294130E-2,-1.086745960E-1
6.926595958E0,2.842649471E-2,-4.304354712E-3,-9.757891953E-2
6.936540958E0,5.012671798E-3,-2.354235202E-3,-9.643988192E-2
6.946484958E0,3.974242844E-3,-4.339511096E-3,-7.573138297E-2
6.956429958E0,-2.750895694E-2,1.356919482E-3,-8.753164887E-2
6.966374958E0,-6.571671054E-2,-1.611492634E-3,-4.243441343E-2
6.976318958E0,-5.169421032E-2,-1.187905714E-2,-5.367860913E-2
6.986263958E0,-2.256729227E-2,-5.138394244E-2,-5.584207892E-2
6.996207958E0,-9.940851331E-3,-7.937427141E-2,-7.559865117E-2
7.006152958E0,-2.276211418E-2,-8.892423637E-2,-8.293281376E-2
7.016097958E0,-3.309012428E-2,-1.032505725E-1,-1.092675036E-1
7.026041958E0,-2.400059100E-2,-1.206378530E-1,-1.284317529E-1
7.035986958E0,-2.293197580E-2,-7.368361495E-2,-1.280663019E-1
7.045931958E0,4.583668895E-3,-3.423954070E-2,-9.873199046E-2
7.055875958E0,1.102207460E-1,-2.396013558E-2,-1.142604411E-1
7.065820958E0,1.873294406E-1,-5.430367649E-2,-1.462517273E-1
7.075764958E0,1.838738457E-1,-2.676511802E-2,-1.361237651E-1
7.085709958E0,1.457877142E-1,6.443266198E-3,-1.541419601E-1
7.095654958E0,1.083234707E-1,-3.194304675E-2,-1.795182914E-1
7.105598958E0,4.875214722E-2,-4.198929414E-2,-1.274716401E-1
7.115543958E0,-1.050306112E-2,-2.396919876E-2,-5.235772312E-2
7.125488958E0,-5.364718035E-2,-5.267712727E-2,-1.885376215E-2
7.135432958E0,-9.254030071E-2,-7.812530614E-2,3.120483577E-2
7.145377958E0,-9.913731214E-2,-8.624928139E-2,3.748299122E-2
7.155321958E0,-7.606562443E-2,-1.047203433E-1,-8.677268028E-4
7.165266958E0,-5.821462322E-2,-8.052229911E-2,-6.373465061E-2
7.175211958E0,-4.234023672E-2,-5.048961081E-2,-1.428316909E-1
7.185155958E0,-1.049995478E-2,-4.708689675E-2,-1.762473589E-1
7.195100958E0,3.249305047E-2,-3.357617408E-2,-2.427307856E-1
7.205045958E0,7.658496682E-2,-1.325563788E-3,-2.336354417E-1
7.214989958E0,1.161877930E-1,2.285428092E-2,-2.078825498E-1
7.224934958E0,1.004527895E-1,2.148047760E-3,-1.356325990E-1
7.234879958E0,3.094331905E-2,-2.684076637E-2,-4.305304885E-2
7.244823958E0,-4.001585886E-2,-6.291735604E-2,2.565290451E-2
7.254768958E0,-8.507468540E-2,-1.146241379E-1,6.672257781E-2
7.264712958E0,-1.166024337E-1,-1.288919288E-1,1.054855245E-1
7.274657958E0,-1.272678281E-1,-1.054586273E-1,1.001388305E-1
7.284602958E0,-9.961433530E-2,-9.361991599E-2,3.478859425E-2
7.294546958E0,-4.576725326E-2,-6.454960629E-2,-5.339852750E-2
7.304491958E0,-7.972166911E-3,-6.125981659E-2,-1.706843179E-1
7.314436958E0,2.189734753E-2,-6.855560683E-2,-2.196190810E-1
7.324380958E0,2.082412764E-2,-7.664449878E-2,-2.681474626E-1
